---- ma-max: proto/simple.proto ----
4 1 7 8 9 1 0 1 1 0 0 1 1 0 2 0 1 1 1 1 1 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 1 1 1
4 2 7 8 9 1 0 1 1 0 0 1 1 0 2 0 1 1 1 1 1 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 1 1 1
4 3 7 8 9 1 0 1 1 0 0 1 1 0 2 0 1 1 1 1 1 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 1 1 1
4 6 7 8 9 1 0 1 1 0 0 1 1 0 2 0 1 1 1 1 1 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 1 1 1
4 9 7 8 9 1 0 1 1 0 0 1 1 0 2 0 1 1 1 1 1 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 1 1 1
4 10 7 8 9 1 0 1 1 0 0 1 1 0 2 0 1 1 1 1 1 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 1 1 1
3 5 7 1 9 1 0 1 1 0 0 1 1 0 2 0 1 1 1 1 1 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 1 1
3 5 7 1 9 1 0 1 1 0 0 1 1 0 2 0 1 1 1 1 1 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 1 0 1
3 5 1 1 9 1 0 1 1 0 0 1 1 0 2 0 1 1 1 0 1 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 1 1 1
3 5 2 1 9 1 0 1 1 0 0 1 1 0 2 0 1 1 1 0 1 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 1 1 1
3 5 3 1 9 1 0 1 1 0 0 1 1 0 2 0 1 1 1 0 1 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 1 1 1
3 5 4 1 9 1 0 1 1 0 0 1 1 0 2 0 1 1 1 0 1 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 1 1 1
3 5 5 1 9 1 0 1 1 0 0 1 1 0 2 0 1 1 1 0 1 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 1 1 1
3 5 6 1 9 1 0 1 1 0 0 1 1 0 2 0 1 1 1 0 1 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 1 1 1
3 5 7 1 9 1 0 1 1 0 0 1 1 0 2 0 1 1 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 1 1 1
2 0 7 1 9 1 0 1 1 0 0 1 1 0 2 0 1 1 1 0 1 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 1 1 1
3 1 7 1 9 1 0 1 1 0 0 1 1 0 2 0 1 1 1 0 1 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 1 1 1
3 2 7 1 9 1 0 1 1 0 0 1 1 0 2 0 1 1 1 0 1 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 1 1 1
3 3 7 1 9 1 0 1 1 0 0 1 1 0 2 0 1 1 1 0 1 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 1 1 1
3 6 7 1 9 1 0 1 1 0 0 1 1 0 2 0 1 1 1 0 1 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 1 1 1
3 9 7 1 9 1 0 1 1 0 0 1 1 0 2 0 1 1 1 0 1 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 1 1 1
3 10 7 1 9 1 0 1 1 0 0 1 1 0 2 0 1 1 1 0 1 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 1 1 1
3 5 1 1 9 1 0 1 1 0 0 1 1 0 2 0 1 1 1 1 0 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 1 1 1
3 5 0 1 9 1 0 1 1 0 0 1 1 0 2 0 1 1 1 1 1 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 1 1 1
3 5 8 1 9 1 0 1 1 0 0 1 1 0 2 0 1 1 1 1 1 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 1 1 1
3 5 9 1 9 1 0 1 1 0 0 1 1 0 2 0 1 1 1 1 1 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 1 1 1
3 5 1 1 9 1 0 1 1 0 0 1 1 0 2 0 1 1 0 1 1 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 1 1 1
2 0 1 1 9 1 0 1 1 0 0 1 1 0 2 0 1 1 1 1 1 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 1 1 1
3 1 1 1 9 1 0 1 1 0 0 1 1 0 2 0 1 1 1 1 1 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 1 1 1
3 2 1 1 9 1 0 1 1 0 0 1 1 0 2 0 1 1 1 1 1 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 1 1 1
3 3 1 1 9 1 0 1 1 0 0 1 1 0 2 0 1 1 1 1 1 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 1 1 1
3 6 1 1 9 1 0 1 1 0 0 1 1 0 2 0 1 1 1 1 1 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 1 1 1
3 9 1 1 9 1 0 1 1 0 0 1 1 0 2 0 1 1 1 1 1 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 1 1 1
3 10 1 1 9 1 0 1 1 0 0 1 1 0 2 0 1 1 1 1 1 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 1 1 1
3 5 2 1 9 1 0 1 1 0 0 1 1 0 2 0 1 1 0 1 1 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 1 1 1
2 0 2 1 9 1 0 1 1 0 0 1 1 0 2 0 1 1 1 1 1 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 1 1 1
3 1 2 1 9 1 0 1 1 0 0 1 1 0 2 0 1 1 1 1 1 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 1 1 1
3 2 2 1 9 1 0 1 1 0 0 1 1 0 2 0 1 1 1 1 1 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 1 1 1
3 3 2 1 9 1 0 1 1 0 0 1 1 0 2 0 1 1 1 1 1 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 1 1 1
3 6 2 1 9 1 0 1 1 0 0 1 1 0 2 0 1 1 1 1 1 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 1 1 1
3 9 2 1 9 1 0 1 1 0 0 1 1 0 2 0 1 1 1 1 1 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 1 1 1
3 10 2 1 9 1 0 1 1 0 0 1 1 0 2 0 1 1 1 1 1 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 1 1 1
3 5 3 1 9 1 0 1 1 0 0 1 1 0 2 0 1 1 1 1 0 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 1 1 1
3 5 3 1 9 1 0 1 1 0 0 1 1 0 2 0 1 1 0 1 1 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 1 1 1
2 0 3 1 9 1 0 1 1 0 0 1 1 0 2 0 1 1 1 1 1 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 1 1 1
3 1 3 1 9 1 0 1 1 0 0 1 1 0 2 0 1 1 1 1 1 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 1 1 1
3 2 3 1 9 1 0 1 1 0 0 1 1 0 2 0 1 1 1 1 1 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 1 1 1
3 3 3 1 9 1 0 1 1 0 0 1 1 0 2 0 1 1 1 1 1 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 1 1 1
3 6 3 1 9 1 0 1 1 0 0 1 1 0 2 0 1 1 1 1 1 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 1 1 1
3 9 3 1 9 1 0 1 1 0 0 1 1 0 2 0 1 1 1 1 1 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 1 1 1
3 10 3 1 9 1 0 1 1 0 0 1 1 0 2 0 1 1 1 1 1 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 1 1 1
3 5 4 1 9 1 0 1 1 0 0 1 1 0 2 0 1 1 1 1 0 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 1 1 1
3 5 10 1 9 1 0 1 1 0 0 1 1 0 2 0 1 1 1 1 1 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 1 1 1
3 5 4 1 9 1 0 1 1 0 0 1 1 0 2 0 1 1 0 1 1 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 1 1 1
2 0 4 1 9 1 0 1 1 0 0 1 1 0 2 0 1 1 1 1 1 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 1 1 1
3 1 4 1 9 1 0 1 1 0 0 1 1 0 2 0 1 1 1 1 1 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 1 1 1
3 2 4 1 9 1 0 1 1 0 0 1 1 0 2 0 1 1 1 1 1 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 1 1 1
3 3 4 1 9 1 0 1 1 0 0 1 1 0 2 0 1 1 1 1 1 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 1 1 1
3 6 4 1 9 1 0 1 1 0 0 1 1 0 2 0 1 1 1 1 1 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 1 1 1
3 9 4 1 9 1 0 1 1 0 0 1 1 0 2 0 1 1 1 1 1 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 1 1 1
3 10 4 1 9 1 0 1 1 0 0 1 1 0 2 0 1 1 1 1 1 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 1 1 1
3 5 5 1 9 1 0 1 1 0 0 1 1 0 2 0 1 1 1 1 0 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 1 1 1
3 5 5 1 9 1 0 1 1 0 0 1 1 0 2 0 1 1 0 1 1 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 1 1 1
2 0 5 1 9 1 0 1 1 0 0 1 1 0 2 0 1 1 1 1 1 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 1 1 1
3 1 5 1 9 1 0 1 1 0 0 1 1 0 2 0 1 1 1 1 1 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 1 1 1
3 2 5 1 9 1 0 1 1 0 0 1 1 0 2 0 1 1 1 1 1 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 1 1 1
3 3 5 1 9 1 0 1 1 0 0 1 1 0 2 0 1 1 1 1 1 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 1 1 1
3 6 5 1 9 1 0 1 1 0 0 1 1 0 2 0 1 1 1 1 1 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 1 1 1
3 9 5 1 9 1 0 1 1 0 0 1 1 0 2 0 1 1 1 1 1 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 1 1 1
3 10 5 1 9 1 0 1 1 0 0 1 1 0 2 0 1 1 1 1 1 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 1 1 1
3 5 6 1 9 1 0 1 1 0 0 1 1 0 2 0 1 1 0 1 1 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 1 1 1
2 0 6 1 9 1 0 1 1 0 0 1 1 0 2 0 1 1 1 1 1 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 1 1 1
3 1 6 1 9 1 0 1 1 0 0 1 1 0 2 0 1 1 1 1 1 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 1 1 1
3 2 6 1 9 1 0 1 1 0 0 1 1 0 2 0 1 1 1 1 1 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 1 1 1
3 3 6 1 9 1 0 1 1 0 0 1 1 0 2 0 1 1 1 1 1 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 1 1 1
3 6 6 1 9 1 0 1 1 0 0 1 1 0 2 0 1 1 1 1 1 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 1 1 1
3 9 6 1 9 1 0 1 1 0 0 1 1 0 2 0 1 1 1 1 1 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 1 1 1
3 10 6 1 9 1 0 1 1 0 0 1 1 0 2 0 1 1 1 1 1 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 1 1 1
2 0 7 1 9 1 0 1 1 0 0 1 1 0 2 0 1 1 0 1 1 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 1 1 1
3 1 7 1 9 1 0 1 1 0 0 1 1 0 2 0 1 1 0 1 1 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 1 1 1
3 2 7 1 9 1 0 1 1 0 0 1 1 0 2 0 1 1 0 1 1 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 1 1 1
3 3 7 1 9 1 0 1 1 0 0 1 1 0 2 0 1 1 0 1 1 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 1 1 1
3 6 7 1 9 1 0 1 1 0 0 1 1 0 2 0 1 1 0 1 1 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 1 1 1
3 9 7 1 9 1 0 1 1 0 0 1 1 0 2 0 1 1 0 1 1 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 1 1 1
3 10 7 1 9 1 0 1 1 0 0 1 1 0 2 0 1 1 0 1 1 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 1 1 1
2 0 7 1 9 1 0 1 1 0 1 1 1 0 2 0 1 1 1 1 1 0 0 0 0 0 1 0 0 0 0 1 0 1 0 0 1 1 1
2 0 7 1 9 1 0 1 1 0 1 1 1 0 2 0 1 1 1 1 1 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 1 1 1
2 0 7 1 9 1 0 1 1 0 1 1 1 0 2 0 1 1 1 1 1 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 1 1 1
2 0 7 1 5 1 0 1 1 0 1 1 1 0 2 0 1 1 1 1 1 0 0 0 0 0 1 0 0 0 0 1 0 1 0 0 1 1 1
2 0 7 0 9 1 0 1 1 0 1 1 1 0 2 0 1 1 1 1 1 0 0 0 0 0 1 0 0 0 0 1 0 1 0 0 1 1 1
2 0 7 7 9 1 0 1 1 0 1 1 1 0 2 0 1 1 1 1 1 0 0 0 0 0 1 0 0 0 0 1 0 1 0 0 1 1 1
2 0 7 8 9 1 0 1 1 0 1 1 1 0 2 0 1 1 1 1 1 0 0 0 0 0 1 0 0 0 0 1 0 1 0 0 1 1 1
2 0 7 1 9 1 0 1 1 0 1 1 1 0 2 0 1 1 1 0 1 0 0 0 0 0 1 0 0 0 0 1 0 1 0 0 1 1 1
2 0 1 1 9 1 0 1 1 0 1 1 1 0 2 0 1 1 1 1 1 0 0 0 0 0 1 0 0 0 0 1 0 1 0 0 1 1 1
2 0 2 1 9 1 0 1 1 0 1 1 1 0 2 0 1 1 1 1 1 0 0 0 0 0 1 0 0 0 0 1 0 1 0 0 1 1 1
2 0 3 1 9 1 0 1 1 0 1 1 1 0 2 0 1 1 1 1 1 0 0 0 0 0 1 0 0 0 0 1 0 1 0 0 1 1 1
2 0 4 1 9 1 0 1 1 0 1 1 1 0 2 0 1 1 1 1 1 0 0 0 0 0 1 0 0 0 0 1 0 1 0 0 1 1 1
2 0 5 1 9 1 0 1 1 0 1 1 1 0 2 0 1 1 1 1 1 0 0 0 0 0 1 0 0 0 0 1 0 1 0 0 1 1 1
2 0 6 1 9 1 0 1 1 0 1 1 1 0 2 0 1 1 1 1 1 0 0 0 0 0 1 0 0 0 0 1 0 1 0 0 1 1 1
2 0 7 1 9 1 0 1 1 0 1 1 1 0 2 0 1 1 0 1 1 0 0 0 0 0 1 0 0 0 0 1 0 1 0 0 1 1 1
1 4 7 1 9 1 0 1 1 0 1 1 1 0 2 0 1 1 1 1 1 0 0 0 0 0 1 0 0 0 0 1 0 1 0 0 1 1 1
1 4 7 1 9 1 0 1 1 0 1 1 1 0 2 0 1 1 1 1 1 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 1 1 1
0 4 7 1 9 1 0 1 1 0 1 1 1 0 2 0 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 1 1 1
3 5 7 7 5 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 0 1 1 1 1 1
3 5 7 7 5 0 0 0 0 0 0 0 0 1 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 1 1 1 1 1
4 5 7 7 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 0 1 1 1 1 1
4 5 7 7 0 0 0 0 0 0 0 0 0 1 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 1 1 1 1 1
4 5 7 7 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 0 1 1 1 1 1
5 5 7 7 8 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 0 1 1 1 1 1
4 5 7 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 0 1 1 1 1 1
4 5 7 2 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 0 1 1 1 1 1
4 5 7 5 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 0 1 1 1 1 1
4 5 7 6 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 0 1 1 1 1 1
4 5 7 10 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 0 1 1 1 1 1
4 5 7 7 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 1 1 1 1 1 1 1 1 1 1 1 0 0 0 1 1 1 1 1
4 5 1 7 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 0 1 1 1 1 1
4 5 2 7 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 0 1 1 1 1 1
4 5 3 7 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 0 1 1 1 1 1
4 5 4 7 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 0 1 1 1 1 1
4 5 5 7 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 0 1 1 1 1 1
4 5 6 7 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 0 1 1 1 1 1
4 5 7 7 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 1 1 1 1 1 1 1 1 1 1 1 0 0 0 1 1 1 1 1
4 0 7 7 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 0 1 1 1 1 1
4 1 7 7 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 0 1 1 1 1 1
4 2 7 7 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 0 1 1 1 1 1
4 3 7 7 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 0 1 1 1 1 1
4 3 7 7 0 0 0 0 0 0 0 0 1 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 1 1 1 1 1
4 3 7 7 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 0 1 1 1 1 1
4 3 7 7 5 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 0 1 1 1 1 1
5 3 7 7 8 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 0 1 1 1 1 1
4 3 7 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 0 1 1 1 1 1
4 3 7 2 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 0 1 1 1 1 1
4 3 7 5 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 0 1 1 1 1 1
4 3 7 6 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 0 1 1 1 1 1
4 3 7 10 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 0 1 1 1 1 1
4 3 7 7 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 1 1 1 1 1 1 1 1 1 1 1 0 0 0 1 1 1 1 1
4 3 1 7 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 0 1 1 1 1 1
4 3 2 7 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 0 1 1 1 1 1
4 3 3 7 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 0 1 1 1 1 1
4 3 4 7 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 0 1 1 1 1 1
4 3 5 7 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 0 1 1 1 1 1
4 3 6 7 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 0 1 1 1 1 1
4 3 7 7 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 1 1 1 1 1 1 1 1 1 1 1 0 0 0 1 1 1 1 1
4 3 7 7 0 0 0 0 0 0 0 0 1 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 0 1 1 1 1 1
4 3 7 7 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 0 1 1 1 1 1
4 3 7 7 5 0 0 0 0 0 0 0 1 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 0 1 1 1 1 1
5 3 7 7 8 0 0 0 0 0 0 0 1 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 0 1 1 1 1 1
4 3 7 1 0 0 0 0 0 0 0 0 1 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 0 1 1 1 1 1
4 3 7 2 0 0 0 0 0 0 0 0 1 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 0 1 1 1 1 1
4 3 7 5 0 0 0 0 0 0 0 0 1 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 0 1 1 1 1 1
4 3 7 6 0 0 0 0 0 0 0 0 1 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 0 1 1 1 1 1
4 3 7 10 0 0 0 0 0 0 0 0 1 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 0 1 1 1 1 1
4 3 7 7 0 0 0 0 0 0 0 0 1 0 0 0 0 1 1 0 1 1 1 1 1 1 1 1 1 1 1 0 0 0 1 1 1 1 1
4 3 1 7 0 0 0 0 0 0 0 0 1 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 0 1 1 1 1 1
4 3 2 7 0 0 0 0 0 0 0 0 1 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 0 1 1 1 1 1
4 3 3 7 0 0 0 0 0 0 0 0 1 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 0 1 1 1 1 1
4 3 4 7 0 0 0 0 0 0 0 0 1 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 0 1 1 1 1 1
4 3 5 7 0 0 0 0 0 0 0 0 1 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 0 1 1 1 1 1
4 3 6 7 0 0 0 0 0 0 0 0 1 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 0 1 1 1 1 1
4 3 7 7 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0 1 1 1 1 1 1 1 1 1 1 1 1 0 0 0 1 1 1 1 1
4 5 7 7 0 0 0 0 0 0 0 0 1 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 0 1 1 1 1 1
4 3 7 6 0 0 0 0 0 0 0 0 1 0 2 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 0 1 1 1 1 1
4 3 7 6 0 0 0 0 0 0 0 0 1 0 2 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 0 1 1 1 1 1
4 3 7 6 0 0 0 0 0 0 0 0 1 0 2 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 0 1 1 1 1 1
4 3 7 6 5 0 0 0 0 0 0 0 1 0 2 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 0 1 1 1 1 1
5 3 7 6 8 0 0 0 0 0 0 0 1 0 2 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 0 1 1 1 1 1
4 3 7 7 0 0 0 0 0 0 0 0 1 0 2 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 0 1 1 1 1 1
4 3 7 6 0 0 0 0 0 0 0 0 1 0 2 0 0 1 1 0 1 1 1 1 1 1 1 1 1 1 1 0 1 0 1 1 1 1 1
4 3 1 6 0 0 0 0 0 0 0 0 1 0 2 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 0 1 1 1 1 1
4 3 2 6 0 0 0 0 0 0 0 0 1 0 2 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 0 1 1 1 1 1
4 3 3 6 0 0 0 0 0 0 0 0 1 0 2 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 0 1 1 1 1 1
4 3 4 6 0 0 0 0 0 0 0 0 1 0 2 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 0 1 1 1 1 1
4 3 5 6 0 0 0 0 0 0 0 0 1 0 2 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 0 1 1 1 1 1
4 3 6 6 0 0 0 0 0 0 0 0 1 0 2 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 0 1 1 1 1 1
4 3 7 6 0 0 0 0 0 0 0 0 1 0 2 0 0 1 0 1 1 1 1 1 1 1 1 1 1 1 1 0 1 0 1 1 1 1 1
4 5 7 6 0 0 0 0 0 0 0 0 1 0 2 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 0 1 1 1 1 1
4 3 7 6 0 0 0 0 0 0 0 0 1 0 2 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 0 1 1 1 1 1
4 3 7 6 5 0 0 0 0 0 0 0 1 0 2 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 0 1 1 1 1 1
5 3 7 6 8 0 0 0 0 0 0 0 1 0 2 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 0 1 1 1 1 1
